store_id,store_street,store_city,store_state,store_country,store_zipcode,latitude,longitude
14820,9216 Crystal Lagoon Park,Caguas,PR,Puerto Rico,725,18.27199936,-66.03704834
14821,6077 Pleasant Cloud Maze,Caguas,PR,Puerto Rico,725,18.24171066,-66.03704834
14822,696 Velvet Oak Ledge,Caguas,PR,Puerto Rico,725,18.26652718,-66.03705597
14823,8428 Blue Prairie Farm,Caguas,PR,Puerto Rico,725,18.23350525,-66.0370636
14824,833 Amber Anchor Glen,Caguas,PR,Puerto Rico,725,18.2914238,-66.03705597
14825,8799 Quaking Arbor,Caguas,PR,Puerto Rico,725,18.25226975,-66.03705597
14826,3884 Old Inlet,Caguas,PR,Puerto Rico,725,18.2089901,-66.03705597
14827,2571 Noble Crescent,Caguas,PR,Puerto Rico,725,18.28211594,-66.03705597
14828,9986 Wishing Stead,Caguas,PR,Puerto Rico,725,18.26323509,-66.03705597
14829,8612 Merry Horse Campus,Caguas,PR,Puerto Rico,725,18.22830963,-66.03705597
14830,20 Bright Barn Woods,Caguas,PR,Puerto Rico,725,18.21895409,-66.03705597
14831,9847 Cozy Private,Caguas,PR,Puerto Rico,725,18.21645737,-66.0370636
14832,4948 Middle Orchard,Caguas,PR,Puerto Rico,725,18.2752285,-66.03705597
14833,3444 Jagged Brook Mall,Caguas,PR,Puerto Rico,725,18.23950768,-66.03705597
14834,62 Cozy Rabbit Villas,Caguas,PR,Puerto Rico,725,18.27402115,-66.03705597
14835,1411 Little Log Boulevard,Caguas,PR,Puerto Rico,725,18.27954483,-66.03705597
14836,3884 Old Inlet,Caguas,PR,Puerto Rico,725,18.28836823,-66.0370636
14837,6460 Golden Meadow,Caguas,PR,Puerto Rico,725,18.235569,-66.0370636
14838,8950 Stony Forest Edge,Caguas,PR,Puerto Rico,725,18.25695229,-66.03705597
14839,8182 Broad Port,Caguas,PR,Puerto Rico,725,18.21194458,-66.03704834
14840,7539 Tawny Timber Concession,Caguas,PR,Puerto Rico,725,18.28652,-66.03705597
14841,9144 Pleasant Pointe,Caguas,PR,Puerto Rico,725,18.23760033,-66.0370636
14842,5633 Harvest Turnabout,Caguas,PR,Puerto Rico,725,18.23106194,-66.03705597
14843,1966 Iron Gardens,Caguas,PR,Puerto Rico,725,18.21393395,-66.03705597
14844,6076 Sleepy Manor,Caguas,PR,Puerto Rico,725,18.29428673,-66.03705597
14845,2863 Crystal Barn End,Caguas,PR,Puerto Rico,725,18.27227783,-66.03705597
14846,7130 Cotton Avenue,Caguas,PR,Puerto Rico,725,18.2322197,-66.0370636
14847,7890 Clear Corner,Caguas,PR,Puerto Rico,725,18.22271156,-66.0370636
14848,6682 Shady Trail,Caguas,PR,Puerto Rico,725,18.29818535,-66.0370636
14849,8248 Blue Corners,Caguas,PR,Puerto Rico,725,18.24728203,-66.0370636
14850,4543 Red Private,Caguas,PR,Puerto Rico,725,18.25586319,-66.0370636
14851,9163 Round Forest,Caguas,PR,Puerto Rico,725,18.23005867,-66.0370636
14852,1531 Foggy Panda Centre,Caguas,PR,Puerto Rico,725,18.24170876,-66.03704834
14853,5888 Iron Goose Centre,Caguas,PR,Puerto Rico,725,18.23427391,-66.03705597
14854,786 Lost Horse Plaza,Caguas,PR,Puerto Rico,725,18.21594048,-66.03704834
14855,3095 Silver Lake Manor,Caguas,PR,Puerto Rico,725,18.22312164,-66.03705597
14856,3977 Colonial Towers,Caguas,PR,Puerto Rico,725,18.25922966,-66.03704834
14857,3393 Crystal Port ,Arecibo,PR,Puerto Rico,612,18.46923065,-66.727211
14858,4028 Rustic Valley,Caguas,PR,Puerto Rico,725,18.26099014,-66.03705597
14859,2472 Noble Butterfly Dell,Caguas,PR,Puerto Rico,725,18.28944206,-66.03704834
14860,3493 Shady Gate Rise,Caguas,PR,Puerto Rico,725,18.27012444,-66.37059784
14861,7449 Merry Chase ,Caguas,PR,Puerto Rico,725,18.21599579,-66.37060547
14862,6676 Grand Vista,Caguas,PR,Puerto Rico,725,18.29496193,-66.03705597
14863,6314 Honey Canyon,Caguas,PR,Puerto Rico,725,18.2445221,-66.03704834
14864,5292 Shady Pony Cape,Caguas,PR,Puerto Rico,725,18.25450134,-66.03705597
14865,8547 Foggy Pines,Caguas,PR,Puerto Rico,725,18.27478409,-66.03704834
14866,8018 Cinder Prairie Run,Caguas,PR,Puerto Rico,725,18.27517891,-66.03705597
14867,6179 Silver Alley,Caguas,PR,Puerto Rico,725,18.25693703,-66.03705597
14868,9044 Easy Road,Caguas,PR,Puerto Rico,725,18.26949501,-66.03705597
14869,4948 Stony Close,Caguas,PR,Puerto Rico,725,18.28154373,-66.03705597
14870,5292 Cinder Elk Moor,Caguas,PR,Puerto Rico,725,18.29785538,-66.03705597
14871,4896 Sleepy Leaf Court,Caguas,PR,Puerto Rico,725,18.27334595,-66.03705597
14872,2319 Fallen Impasse,Caguas,PR,Puerto Rico,725,18.28730583,-66.37050629
14873,6267 Hazy Spring Grove,Caguas,PR,Puerto Rico,725,18.23826408,-66.03704834
14874,7640 Honey Apple Route,Caguas,PR,Puerto Rico,725,18.26320648,-66.03705597
14875,8055 Iron Ridge,Caguas,PR,Puerto Rico,725,18.28854752,-66.03705597
14876,4831 Sleepy Bear Gate,Caguas,PR,Puerto Rico,725,18.20916748,-66.03705597
14877,5208 Wishing Sky Mews,Caguas,PR,Puerto Rico,725,18.22398567,-66.37062073
14878,6080 Blue Close ,Caguas,PR,Puerto Rico,725,18.2738018,-66.37052918
14879,2017 Fallen Sky Row,Caguas,PR,Puerto Rico,725,18.21189308,-66.03705597
14880,7333 Cinder Way ,Caguas,PR,Puerto Rico,725,18.21567726,-66.37062836
14881,5516 Lazy Oak Path,Caguas,PR,Puerto Rico,725,18.28714752,-66.03705597
14882,3751 Heather Townline,Caguas,PR,Puerto Rico,725,18.26189613,-66.03705597
14883,5050 Bright Dale Field,Caguas,PR,Puerto Rico,725,18.26635361,-66.03705597
14884,1191 Burning Zephyr Loop,Caguas,PR,Puerto Rico,725,18.2609787,-66.03705597
14885,6470 Dusty Fox Green,Caguas,PR,Puerto Rico,725,18.27896118,-66.03704834
14886,9590 Dewy Hills Wharf,Caguas,PR,Puerto Rico,725,18.24027252,-66.03705597
14887,3867 Bright Zephyr Ledge,Caguas,PR,Puerto Rico,725,18.24211311,-66.03704834
14888,16 Golden Robin Mews,Caguas,PR,Puerto Rico,725,18.22104073,-66.03705597
14889,5953 Lost Plaza,Caguas,PR,Puerto Rico,725,18.23269653,-66.03704834
14890,1691 Jagged Nectar Corner,Caguas,PR,Puerto Rico,725,18.21792221,-66.03705597
14891,3403 Cinder Corner ,Caguas,PR,Puerto Rico,725,18.21411324,-66.03705597
14892,3922 Easy Manor,Caguas,PR,Puerto Rico,725,18.26745606,-66.03705597
14893,3657 Harvest Crest,Caguas,PR,Puerto Rico,725,18.22247505,-66.03704834
14894,2974 Lazy Hollow,Caguas,PR,Puerto Rico,725,18.27460861,-66.03705597
14895,6567 High Lagoon Heath,Caguas,PR,Puerto Rico,725,18.25587082,-66.03705597
14896,6468 Fallen Close ,Caguas,PR,Puerto Rico,725,18.20243835,-66.03705597
14897,5393 Hidden Glade,Caguas,PR,Puerto Rico,725,18.20298004,-66.0370636
14898,7885 Sleepy Cove,Caguas,PR,Puerto Rico,725,18.28763771,-66.0370636
14899,4920 Green Alley,Caguas,PR,Puerto Rico,725,18.26942253,-66.03705597
14900,4356 Cotton Grove Woods,Caguas,PR,Puerto Rico,725,18.26530838,-66.03705597
14901,1690 Blue Dale Lane,Caguas,PR,Puerto Rico,725,18.27985382,-66.0370636
14902,7894 Old Circle,Caguas,PR,Puerto Rico,725,18.29829598,-66.0370636
14903,3996 Misty Vale,Caguas,PR,Puerto Rico,725,18.28958702,-66.03705597
14904,5002 Easy Island Carrefour,Caguas,PR,Puerto Rico,725,18.29708099,-66.03705597
14905,2743 Velvet Timber Carrefour,Caguas,PR,Puerto Rico,725,18.24770165,-66.37057495
14906,4320 Jagged Hollow,Caguas,PR,Puerto Rico,725,18.2958374,-66.37056732
14907,357 Noble Lane ,Caguas,PR,Puerto Rico,725,18.2514286,-66.37050629
14908,3891 Broad Line ,Caguas,PR,Puerto Rico,725,18.24212837,-66.37059784
14909,9453 High Concession ,Caguas,PR,Puerto Rico,725,18.28168869,-66.37063599
14910,1893 Shady Path ,Caguas,PR,Puerto Rico,725,18.21364403,-66.0370636
14911,7793 Round Oak Key,Caguas,PR,Puerto Rico,725,18.28787994,-66.0370636
14912,8324 Little Common,Caguas,PR,Puerto Rico,725,18.27899361,-66.0370636
14913,3884 Golden Landing,Caguas,PR,Puerto Rico,725,18.27884483,-66.03704834
14914,7094 Misty Wynd,Caguas,PR,Puerto Rico,725,18.2382431,-66.03705597
14915,3996 Honey Grove Place,Caguas,PR,Puerto Rico,725,18.23171425,-66.37059784
14916,8373 Round Timber Wharf,Caguas,PR,Puerto Rico,725,18.27461433,-66.03705597
14917,2538 Rustic Zephyr Village,Caguas,PR,Puerto Rico,725,18.26600647,-66.0370636
14918,3216 Noble Boulevard,Caguas,PR,Puerto Rico,725,18.23304176,-66.03705597
14919,1056 Cotton Run,Caguas,PR,Puerto Rico,725,18.28266144,-66.03705597
14920,6567 Red Sky Gate,Caguas,PR,Puerto Rico,725,18.23121643,-66.0370636
14921,773 Fallen Pioneer Mews,Caguas,PR,Puerto Rico,725,18.29731369,-66.03704834
14922,9657 Golden Goose Row,Caguas,PR,Puerto Rico,725,18.20840645,-66.03705597
14923,3312 Harvest Horse Chase,Caguas,PR,Puerto Rico,725,18.22187614,-66.03705597
14924,9741 Dewy Bluff Maze,Caguas,PR,Puerto Rico,725,18.26224327,-66.03705597
14925,7868 Iron Fawn Mall,Caguas,PR,Puerto Rico,725,18.2629509,-66.03705597
14926,9539 Rustic Beacon Ramp,Caguas,PR,Puerto Rico,725,18.26027298,-66.03705597
14927,3204 Cinder Line,Caguas,PR,Puerto Rico,725,18.24739838,-66.0370636
14928,6339 Honey Pathway,Caguas,PR,Puerto Rico,725,18.2447567,-66.03704834
14929,7100 Burning Wharf,Caguas,PR,Puerto Rico,725,18.28470421,-66.03705597
14930,3586 Merry Grounds,Caguas,PR,Puerto Rico,725,18.24696922,-66.0370636
14931,9650 Red Farm,Caguas,PR,Puerto Rico,725,18.21160126,-66.03705597
14932,2355 Velvet Hickory Crest,Caguas,PR,Puerto Rico,725,18.2008934,-66.03705597
14933,7796 Thunder Forest Villas,Caguas,PR,Puerto Rico,725,18.22925758,-66.03705597
14934,8434 Pleasant Forest,Caguas,PR,Puerto Rico,725,18.27658844,-66.03705597
14935,9749 Bright Cloud Extension,Caguas,PR,Puerto Rico,725,18.28572083,-66.03705597
14936,9494 Thunder Inlet,Caguas,PR,Puerto Rico,725,18.23946762,-66.37052918
14937,4462 Blue Drive,Caguas,PR,Puerto Rico,725,18.29133797,-66.03704834
14938,3587 Blue Mall,Caguas,PR,Puerto Rico,725,18.25779915,-66.0370636
14939,7100 Burning Wharf,Caguas,PR,Puerto Rico,725,18.22398567,-66.03705597
14940,810 Jagged Pointe,Caguas,PR,Puerto Rico,725,18.23698044,-66.03705597
14941,7775 Sleepy Farm,Caguas,PR,Puerto Rico,725,18.27818871,-66.03704834
14942,7975 Umber Freeway,Caguas,PR,Puerto Rico,725,18.27835655,-66.0370636
14943,2439 Quaking Cove,Caguas,PR,Puerto Rico,725,18.27161789,-66.0370636
14944,9918 Rustic Park,Caguas,PR,Puerto Rico,725,18.27656555,-66.03705597
14945,4417 High Pioneer Orchard,Caguas,PR,Puerto Rico,725,18.21445084,-66.03705597
14946,7962 Lazy Pioneer Estates,Caguas,PR,Puerto Rico,725,18.2641964,-66.0370636
14947,6843 Dusty Log Edge,Caguas,PR,Puerto Rico,725,18.20362091,-66.0370636
14948,3977 Colonial Towers,Caguas,PR,Puerto Rico,725,18.22766113,-66.03704834
14949,690 Amber Moor,Caguas,PR,Puerto Rico,725,18.27313423,-66.03704834
14950,4592 Grand Timber Ramp,Caguas,PR,Puerto Rico,725,18.28894806,-66.03705597
14951,6077 Clear Mountain Abbey,Caguas,PR,Puerto Rico,725,18.23723602,-66.03705597
14952,2186 Easy Creek Key,Caguas,PR,Puerto Rico,725,18.2148037,-66.03704834
14953,8861 Hidden Bear Hill,Caguas,PR,Puerto Rico,725,18.24854279,-66.03705597
14954,2513 Sleepy Log Grounds,Caguas,PR,Puerto Rico,725,18.24105644,-66.03705597
14955,2056 Misty Lookout,Caguas,PR,Puerto Rico,725,18.23764038,-66.03705597
14956,119 Gentle Wynd,Caguas,PR,Puerto Rico,725,18.28606606,-66.03705597
14957,1859 Sunny Quay,Caguas,PR,Puerto Rico,725,18.29771996,-66.0370636
14958,7509 Harvest Highlands,Caguas,PR,Puerto Rico,725,18.21017838,-66.0370636
14959,7436 Quaking Nectar Mall,Caguas,PR,Puerto Rico,725,18.21496582,-66.03705597
14960,6695 Indian Zephyr Limits,Caguas,PR,Puerto Rico,725,18.2097702,-66.03705597
14961,3440 Grand Road,Caguas,PR,Puerto Rico,725,18.24945068,-66.0370636
14962,7510 Bright Rise Via,Caguas,PR,Puerto Rico,725,18.24717522,-66.03705597
14963,4770 Hidden Heath,Caguas,PR,Puerto Rico,725,18.22273827,-66.0370636
14964,8613 Merry Lagoon Freeway,Caguas,PR,Puerto Rico,725,18.28118897,-66.03705597
14965,9501 Red Island,Caguas,PR,Puerto Rico,725,18.20685577,-66.0370636
14966,5784 Blue Wagon Cove,Caguas,PR,Puerto Rico,725,18.27254105,-66.0370636
14967,8852 Shady Glade,Caguas,PR,Puerto Rico,725,18.2456913,-66.03705597
14968,2571 Noble Crescent,Caguas,PR,Puerto Rico,725,18.2641449,-66.0370636
14969,5284 Emerald Abbey,Caguas,PR,Puerto Rico,725,18.20814133,-66.0370636
14970,4560 Hidden Ridge,Caguas,PR,Puerto Rico,725,18.20315743,-66.0370636
14971,3926 Stony Gardens,Caguas,PR,Puerto Rico,725,18.20762253,-66.0370636
14972,9453 Dewy Promenade,Caguas,PR,Puerto Rico,725,18.24851608,-66.03704834
14973,5258 Umber Dale Woods,Caguas,PR,Puerto Rico,725,18.27131271,-66.03705597
14974,1191 Burning Zephyr Loop,Caguas,PR,Puerto Rico,725,18.29958725,-66.0370636
14975,849 Middle Blossom View,Caguas,PR,Puerto Rico,725,18.28620338,-66.03705597
14976,8055 Iron Ridge,Caguas,PR,Puerto Rico,725,18.28137207,-66.03705597
14977,7798 Dusty Path,Caguas,PR,Puerto Rico,725,18.22602081,-66.03705597
14978,593 Wishing Pony Cove,Caguas,PR,Puerto Rico,725,18.28776169,-66.0370636
14979,4260 Sleepy Island Run,Caguas,PR,Puerto Rico,725,18.22571564,-66.03705597
14980,3915 Cinder Treasure Pike,Caguas,PR,Puerto Rico,725,18.20318413,-66.03704834
14981,5403 Sunny Island Row,Caguas,PR,Puerto Rico,725,18.23440933,-66.03704834
14982,5013 Pleasant Fawn Pathway,Caguas,PR,Puerto Rico,725,18.29262734,-66.03704834
14983,657 Gentle Mountain Mall,Caguas,PR,Puerto Rico,725,18.20507813,-66.03705597
14984,5656 Burning By-pass,Caguas,PR,Puerto Rico,725,18.23579598,-66.03705597
14985,1490 Silver Canyon,Caguas,PR,Puerto Rico,725,18.27074051,-66.03705597
14986,9905 Fallen Butterfly Valley,Caguas,PR,Puerto Rico,725,18.24439621,-66.0370636
14987,1893 Shady Path,Caguas,PR,Puerto Rico,725,18.25056839,-66.03705597
14988,3580 Sleepy Quail Crest,Caguas,PR,Puerto Rico,725,18.20339775,-66.03704834
14989,3763 Noble Prairie Heights,Caguas,PR,Puerto Rico,725,18.2309475,-66.0370636
14990,3278 Cotton Crest,Caguas,PR,Puerto Rico,725,18.26699829,-66.03705597
14991,6019 Rustic Ridge,Caguas,PR,Puerto Rico,725,18.22988319,-66.0370636
14992,3865 Little Lagoon Link,Caguas,PR,Puerto Rico,725,18.29522514,-66.03705597
14993,7909 Golden Highway,Caguas,PR,Puerto Rico,725,18.29341888,-66.03705597
14994,1396 Silver Berry Impasse,Caguas,PR,Puerto Rico,725,18.28625107,-66.03704834
14995,4096 Green Cove,Caguas,PR,Puerto Rico,725,18.24238586,-66.0370636
14996,681 High Pike,Caguas,PR,Puerto Rico,725,18.261446,-66.03705597
14997,5224 Thunder Pines,Caguas,PR,Puerto Rico,725,18.23958778,-66.03704834
14998,68 Foggy Timber Walk,Caguas,PR,Puerto Rico,725,18.20263481,-66.03705597
14999,8205 Silver Grove Row,Caguas,PR,Puerto Rico,725,18.22523689,-66.03704834
15000,3137 Bright Willow Gardens,Caguas,PR,Puerto Rico,725,18.23564911,-66.0370636
15001,6316 Quiet Pines,Caguas,PR,Puerto Rico,725,18.289217,-66.0370636
15002,6019 Rustic Ridge,Caguas,PR,Puerto Rico,725,18.25727272,-66.03704834
15003,7855 Jagged Crescent,Caguas,PR,Puerto Rico,725,18.29738236,-66.03705597
15004,3050 Rustic Pine Expressway,Caguas,PR,Puerto Rico,725,18.27608681,-66.03705597
15005,9611 Thunder Loop,Caguas,PR,Puerto Rico,725,18.27882576,-66.03704834
15006,2210 Cotton Spring Plaza,Caguas,PR,Puerto Rico,725,18.2868824,-66.37056732
15007,1469 Dewy Berry Road,Caguas,PR,Puerto Rico,725,18.21829605,-66.03704834
15008,5288 Indian View Farm,Caguas,PR,Puerto Rico,725,18.29652023,-66.04867554
15009,2576 Green Hollow,Caguas,PR,Puerto Rico,725,18.27865982,-66.03705597
15010,6943 Umber Butterfly Port,Caguas,PR,Puerto Rico,725,18.23588371,-66.37055206
15011,3651 Rustic Cape,Caguas,PR,Puerto Rico,725,18.27939415,-66.0370636
15012,9660 Grand Forest Circle,Caguas,PR,Puerto Rico,725,18.24555969,-66.03705597
15013,8620 Silent Alley,Caguas,PR,Puerto Rico,725,18.29561997,-66.0370636
15014,3913 Old Link,Caguas,PR,Puerto Rico,725,18.24800491,-66.0370636
15015,1513 Thunder Boulevard,Caguas,PR,Puerto Rico,725,18.24915886,-66.0370636
15016,8321 Little Stead,Caguas,PR,Puerto Rico,725,18.22862816,-66.03704834
15017,3857 Lazy Pine Bank,Caguas,PR,Puerto Rico,725,18.24835587,-66.03705597
15018,4377 Heather Canyon,Caguas,PR,Puerto Rico,725,18.26888084,-66.0370636
15019,6889 Gentle Pike,Caguas,PR,Puerto Rico,725,18.20702171,-66.03704834
15020,9456 Dewy Gate,Caguas,PR,Puerto Rico,725,18.2297821,-66.03705597
15021,2197 Velvet Pine Range,Bayamon,PR,Puerto Rico,957,18.38011932,-66.18312836
15022,1905 Merry Cloud Plaza,Caguas,PR,Puerto Rico,725,18.24613571,-66.37056732
15023,257 Harvest Close,Caguas,PR,Puerto Rico,725,18.27327347,-66.37050629
15024,8961 Hidden Embers Bay,Caguas,PR,Puerto Rico,725,18.29992485,-66.37059021
15025,7598 Little Maze,Caguas,PR,Puerto Rico,725,18.25514984,-66.03705597
15026,1070 Dusty Beacon Maze,Caguas,PR,Puerto Rico,725,18.29229355,-66.03704834
15027,414 Colonial Carrefour ,Caguas,PR,Puerto Rico,725,18.20713615,-66.03704834
15028,9847 Cozy Private ,Caguas,PR,Puerto Rico,725,18.22278595,-66.03705597
15029,5958 Emerald Nook,Caguas,PR,Puerto Rico,725,18.20276451,-66.03704834
15030,4841 Merry Leaf Terrace,Caguas,PR,Puerto Rico,725,18.20518875,-66.03705597
15031,5105 Thunder Diversion,Caguas,PR,Puerto Rico,725,18.27906418,-66.03704834
15032,475 Colonial Autoroute,Caguas,PR,Puerto Rico,725,18.27243233,-66.03705597
15033,5737 Rocky Crescent,Caguas,PR,Puerto Rico,725,18.22274208,-66.03705597
15034,257 Stony Beacon Crescent,Caguas,PR,Puerto Rico,725,18.27030945,-66.03705597
15035,357 Quiet Rise,Caguas,PR,Puerto Rico,725,18.23948097,-66.03705597
15036,5674 Merry Nectar Pines,Caguas,PR,Puerto Rico,725,18.25020409,-66.0370636
15037,9861 Grand Elk Trace,Caguas,PR,Puerto Rico,725,18.29037094,-66.03705597
15038,2407 Dusty Mount,Caguas,PR,Puerto Rico,725,18.26357269,-66.0370636
15039,777 Sleepy Creek Walk,Caguas,PR,Puerto Rico,725,18.2816143,-66.37051392
15040,398 Pleasant Mountain,Caguas,PR,Puerto Rico,725,18.27694702,-66.37050629
15041,2805 Dewy Impasse ,Caguas,PR,Puerto Rico,725,18.21269608,-66.37056732
15042,2887 Gentle Island Highway,Caguas,PR,Puerto Rico,725,18.2950058,-66.0370636
15043,8647 Misty Vista,Caguas,PR,Puerto Rico,725,18.26335526,-66.03705597
15044,6183 Little Passage ,Caguas,PR,Puerto Rico,725,18.26784897,-66.03705597
15045,5149 Old Pioneer Mount,Caguas,PR,Puerto Rico,725,18.29401779,-66.37058258
15046,2211 Lazy Wharf,Caguas,PR,Puerto Rico,725,18.25538445,-66.03705597
15047,414 Colonial Carrefour,Caguas,PR,Puerto Rico,725,18.28039169,-66.0370636
15048,5803 Pleasant Abbey,Caguas,PR,Puerto Rico,725,18.25051117,-66.0370636
15049,8187 Wishing Lagoon Abbey,Caguas,PR,Puerto Rico,725,18.21318436,-66.03705597
15050,3724 Cinder Estates,Caguas,PR,Puerto Rico,725,18.21795464,-66.03704834
15051,7694 Burning Towers,Caguas,PR,Puerto Rico,725,18.23859787,-66.03705597
15052,852 Hazy Gate Circuit,Caguas,PR,Puerto Rico,725,18.26643753,-66.03705597
15053,2137 Rustic Dale Crest,Caguas,PR,Puerto Rico,725,18.23980713,-66.0370636
15054,5346 Clear Hills Way,Caguas,PR,Puerto Rico,725,18.29533958,-66.0370636
15055,7810 Quaking Terrace,Caguas,PR,Puerto Rico,725,18.27734947,-66.03705597
15056,858 Red Wynd,Caguas,PR,Puerto Rico,725,18.20096397,-66.03705597
15057,5041 Sleepy Lane,Caguas,PR,Puerto Rico,725,18.29253578,-66.03705597
15058,1329 Cotton Zephyr Highway,Caguas,PR,Puerto Rico,725,18.20658875,-66.37052155
15059,7962 Lazy Pioneer Estates,Caguas,PR,Puerto Rico,725,18.23639107,-66.03705597
15060,1399 Cozy Place,Caguas,PR,Puerto Rico,725,18.28061676,-66.37059021
15061,4771 Dewy Timber Lane,Caguas,PR,Puerto Rico,725,18.22066689,-66.03705597
15062,4696 Shady Mount,Caguas,PR,Puerto Rico,725,18.28448868,-66.03705597
15063,3926 Stony Gardens,Caguas,PR,Puerto Rico,725,18.26809311,-66.37051392
15064,6269 Silver Bluff Alley,Caguas,PR,Puerto Rico,725,18.21989059,-66.03705597
15065,8668 Emerald Elk Mount,Caguas,PR,Puerto Rico,725,18.25458908,-66.03705597
15066,2525 Umber Street,Caguas,PR,Puerto Rico,725,18.2655468,-66.03704834
15067,9627 Honey Trail,Caguas,PR,Puerto Rico,725,18.28621864,-66.03705597
15068,5599 Umber Cloud Street,Caguas,PR,Puerto Rico,725,18.2218895,-66.0370636
15069,5050 Bright Dale Field,Caguas,PR,Puerto Rico,725,18.22016716,-66.03705597
15070,7254 Bright Pines,Caguas,PR,Puerto Rico,725,18.23320961,-66.03705597
15071,5735 Round Beacon Terrace,Caguas,PR,Puerto Rico,725,18.29047203,-66.03705597
15072,5621 Hazy Wood,Caguas,PR,Puerto Rico,725,18.27572632,-66.03705597
15073,5961 Hidden Village,Caguas,PR,Puerto Rico,725,18.26604271,-66.0370636
15074,7786 Middle Private,Caguas,PR,Puerto Rico,725,18.29056168,-66.03705597
15075,2395 Misty Carrefour,Caguas,PR,Puerto Rico,725,18.26908684,-66.0370636
15076,9595 Iron Orchard,Caguas,PR,Puerto Rico,725,18.23930931,-66.03705597
15077,257 Stony Beacon Crescent,Caguas,PR,Puerto Rico,725,18.29502296,-66.0370636
15078,4786 Crystal Apple Island,Caguas,PR,Puerto Rico,725,18.25259018,-66.0370636
15079,5763 Green Crossing,Caguas,PR,Puerto Rico,725,18.26962853,-66.03705597
15080,5131 Honey Spring Farm,Caguas,PR,Puerto Rico,725,18.21137047,-66.03705597
15081,6611 Green Woods,Caguas,PR,Puerto Rico,725,18.20185471,-66.03705597
15082,2027 Heather Hickory Crescent,Caguas,PR,Puerto Rico,725,18.27232933,-66.0370636
15083,6058 Rustic Vista,Caguas,PR,Puerto Rico,725,18.27335548,-66.0370636
15084,8719 Easy Leaf Gate,Caguas,PR,Puerto Rico,725,18.25263596,-66.03705597
15085,4599 Lazy Dale,Caguas,PR,Puerto Rico,725,18.26257896,-66.03705597
15086,6517 Hazy Wagon Walk,Caguas,PR,Puerto Rico,725,18.20198441,-66.0370636
15087,3392 Indian Glen,Caguas,PR,Puerto Rico,725,18.22371483,-66.03705597
15088,1055 Rustic Avenue,Caguas,PR,Puerto Rico,725,18.21587563,-66.0370636
15089,529 Blue Grove Rise,Caguas,PR,Puerto Rico,725,18.28887367,-66.03705597
15090,7844 Rocky Deer Avenue,Caguas,PR,Puerto Rico,725,18.23668671,-66.03705597
15091,8373 Round Timber Wharf,Caguas,PR,Puerto Rico,725,18.22022629,-66.0370636
15092,2337 Middle Embers Campus,Caguas,PR,Puerto Rico,725,18.28577995,-66.0370636
15093,4813 Red Wagon Farms,Caguas,PR,Puerto Rico,725,18.26900673,-66.03705597
15094,8772 Silent Expressway,Caguas,PR,Puerto Rico,725,18.21957207,-66.0370636
15095,4929 Red Road,Caguas,PR,Puerto Rico,725,18.20603752,-66.03705597
15096,826 Tawny Embers Expressway,Caguas,PR,Puerto Rico,725,18.23735809,-66.0370636
15097,5424 Rustic Anchor Boulevard,Caguas,PR,Puerto Rico,725,18.21604729,-66.03705597
15098,3412 Merry Quail Inlet,Caguas,PR,Puerto Rico,725,18.29893112,-66.37052918
15099,9468 Quaking Green,Caguas,PR,Puerto Rico,725,18.23578644,-66.37062836
15100,3369 Clear Fox Landing,Caguas,PR,Puerto Rico,725,18.25237274,-66.37060547
15101,9688 Silent Lagoon Meadow,Caguas,PR,Puerto Rico,725,18.28411675,-66.37054443
15102,7254 Bright Pines,Caguas,PR,Puerto Rico,725,18.23524284,-66.37050629
15103,9203 Tawny Swale,Caguas,PR,Puerto Rico,725,18.214571,-66.3705368
15104,1463 Rocky Parkway,Caguas,PR,Puerto Rico,725,18.29645157,-66.37059021
15105,3915 Iron Corner,Caguas,PR,Puerto Rico,725,18.27499962,-66.37055206
15106,4021 Cozy Bluff Boulevard,Caguas,PR,Puerto Rico,725,18.2135582,-66.37062073
15107,953 Merry Fawn Harbour,Caguas,PR,Puerto Rico,725,18.21581268,-66.0370636
15108,5700 Little Circle,Caguas,PR,Puerto Rico,725,18.22868729,-66.03705597
15109,7580 Cozy Inlet ,Caguas,PR,Puerto Rico,725,18.26647186,-66.03705597
15110,1021 Silver Log Cape,Caguas,PR,Puerto Rico,725,18.21637917,-66.37059784
15111,6567 Red Sky Gate,Caguas,PR,Puerto Rico,725,18.22602844,-66.0370636
15112,5258 Umber Dale Woods,Caguas,PR,Puerto Rico,725,18.26332665,-66.03705597
15113,75 Sunny Grounds,Caguas,PR,Puerto Rico,725,18.29908943,-66.03705597
15114,2567 Colonial Place,Caguas,PR,Puerto Rico,725,18.26530838,-66.03704834
15115,6646 Iron Fox Mews,Caguas,PR,Puerto Rico,725,18.21605873,-66.03705597
15116,6245 Silent Heath ,Caguas,PR,Puerto Rico,725,18.21058655,-66.0370636
15117,1513 Thunder Boulevard,Caguas,PR,Puerto Rico,725,18.21358681,-66.03704834
15118,9163 Clear Gate ,Caguas,PR,Puerto Rico,725,18.22760963,-66.03705597
15119,6355 Grand Horse Port,Caguas,PR,Puerto Rico,725,18.27311707,-66.03705597
15120,1538 Sunny Lagoon Mews,Caguas,PR,Puerto Rico,725,18.24022484,-66.03705597
15121,9598 Cinder Close ,Caguas,PR,Puerto Rico,725,18.22712898,-66.0370636
