order_id,order_region_id,tran_type_id,order_status_id,customer_id,store_id,shipping_mode_id,order_date,shipping_date,real_days_for_shipping
56592,339,3,3,1372,1306,1,9/17/2017 14:43,9/20/2017 14:43,3
56593,339,1,1,5161,4988,1,9/17/2017 15:04,9/21/2017 15:04,4
56594,471,4,4,4243,4083,1,9/17/2017 15:25,9/22/2017 15:25,5
56595,471,2,6,9937,9390,1,9/17/2017 15:46,9/23/2017 15:46,6
56596,471,2,2,686,682,1,9/17/2017 16:07,9/19/2017 16:07,2
56597,105,1,1,666,664,2,9/17/2017 16:49,9/19/2017 16:49,2
56598,137,2,6,3199,3087,2,9/17/2017 17:11,9/19/2017 17:11,2
56599,3582,2,2,14870,13126,2,9/17/2017 17:32,9/19/2017 17:32,2
56600,109,1,1,3152,3041,2,9/17/2017 17:53,9/19/2017 17:53,2
56601,771,2,6,6684,6477,1,9/17/2017 18:14,9/20/2017 18:14,3
56602,771,3,3,3059,2953,1,9/17/2017 18:35,9/21/2017 18:35,4
56603,771,1,1,6502,6304,3,9/17/2017 18:56,9/22/2017 18:56,5
56604,1888,1,8,15638,13678,1,9/17/2017 19:59,9/20/2017 19:59,3
56605,1888,3,3,2699,2608,1,9/17/2017 20:20,9/21/2017 20:20,4
56606,666,1,1,15746,13773,3,9/17/2017 20:41,9/22/2017 20:41,5
56607,448,3,3,2204,2114,3,9/17/2017 21:02,9/23/2017 21:02,6
56608,721,1,1,1676,1604,1,9/17/2017 21:23,9/19/2017 21:23,2
56609,721,1,1,11301,10469,1,9/17/2017 21:44,9/20/2017 21:44,3
56610,721,4,4,8079,7719,1,9/17/2017 22:05,9/21/2017 22:05,4
56611,367,3,3,13868,12409,1,9/17/2017 22:47,9/23/2017 22:47,6
56612,367,4,4,675,673,1,9/17/2017 23:08,9/19/2017 23:08,2
56613,367,4,4,10743,10069,1,9/17/2017 23:29,9/20/2017 23:29,3
56614,48,2,2,11841,10992,2,9/17/2017 23:50,9/19/2017 23:50,2
56615,48,4,4,3914,3773,1,9/18/2017 0:11,9/23/2017 0:11,5
56616,48,4,4,11288,10461,1,9/18/2017 0:32,9/24/2017 0:32,6
56617,48,1,8,10410,9831,1,9/18/2017 0:53,9/20/2017 0:53,2
56618,48,4,4,57,57,3,9/18/2017 1:14,9/21/2017 1:14,3
56619,550,1,1,4295,4135,1,9/18/2017 1:56,9/23/2017 1:56,5
56620,550,4,4,10745,10071,1,9/18/2017 2:17,9/24/2017 2:17,6
56621,550,2,7,7139,6903,1,9/18/2017 2:38,9/20/2017 2:38,2
56622,475,3,3,8334,7974,1,9/18/2017 2:59,9/21/2017 2:59,3
56623,475,1,1,12855,11643,4,9/18/2017 3:20,9/18/2017 15:20,0
56624,475,2,2,3460,3338,2,9/18/2017 3:41,9/20/2017 3:41,2
56625,475,1,1,11134,10348,1,9/18/2017 4:02,9/24/2017 4:02,6
56626,475,4,4,11289,10462,1,9/18/2017 4:23,9/20/2017 4:23,2
56627,475,1,1,4730,4568,3,9/18/2017 5:05,9/22/2017 5:05,4
56628,315,1,1,2494,2404,1,9/18/2017 5:47,9/24/2017 5:47,6
56629,562,1,1,2082,1994,1,9/18/2017 6:08,9/20/2017 6:08,2
56630,115,1,1,9503,9045,1,9/18/2017 6:50,9/22/2017 6:50,4
56631,459,2,2,11447,10601,2,9/18/2017 7:11,9/20/2017 7:11,2
56632,459,2,2,1532,1461,3,9/18/2017 7:32,9/24/2017 7:32,6
56633,459,1,1,6844,6631,2,9/18/2017 7:53,9/20/2017 7:53,2
56634,459,2,6,3913,3772,2,9/18/2017 8:35,9/20/2017 8:35,2
56635,459,1,1,9286,8830,2,9/18/2017 8:56,9/20/2017 8:56,2
56636,459,4,4,1488,1417,3,9/18/2017 9:17,9/24/2017 9:17,6
56637,109,3,3,8614,8253,2,9/18/2017 9:38,9/20/2017 9:38,2
56638,109,3,3,12133,11199,1,9/18/2017 10:21,9/22/2017 10:21,4
56639,339,1,1,6362,6166,1,9/18/2017 10:42,9/23/2017 10:42,5
56640,339,4,4,13747,12299,1,9/18/2017 11:03,9/24/2017 11:03,6
56641,339,4,4,12924,11544,1,9/18/2017 11:24,9/20/2017 11:24,2
56642,2375,3,3,1441,1370,1,9/18/2017 11:45,9/21/2017 11:45,3
56643,3718,1,1,8937,8525,1,9/18/2017 12:48,9/24/2017 12:48,6
56644,2538,1,1,13561,12133,1,9/18/2017 13:09,9/20/2017 13:09,2
56645,462,3,3,18576,15232,1,9/18/2017 13:30,9/21/2017 13:30,3
56646,2033,2,2,3982,3836,1,9/18/2017 14:12,9/23/2017 14:12,5
56647,983,1,8,7989,7633,3,9/18/2017 14:33,9/24/2017 14:33,6
56648,1099,2,2,1804,1728,1,9/18/2017 16:18,9/24/2017 16:18,6
56649,1099,2,7,2172,2082,4,9/18/2017 16:39,9/19/2017 4:39,1
56650,707,1,1,6581,370,3,9/18/2017 17:21,9/22/2017 17:21,4
56651,707,1,1,13938,12473,3,9/18/2017 17:42,9/23/2017 17:42,5
56652,707,1,8,4857,4695,3,9/18/2017 18:03,9/24/2017 18:03,6
56653,375,3,3,3730,3594,1,9/18/2017 18:24,9/20/2017 18:24,2
56654,375,2,6,2910,2818,1,9/18/2017 18:45,9/21/2017 18:45,3
56655,375,2,2,11534,10688,1,9/18/2017 19:06,9/22/2017 19:06,4
56656,315,4,4,9180,8724,1,9/18/2017 19:27,9/23/2017 19:27,5
56657,724,1,1,6772,6562,3,9/18/2017 19:48,9/24/2017 19:48,6
56658,724,1,1,6984,6765,3,9/18/2017 20:09,9/20/2017 20:09,2
56659,724,4,4,13560,12132,3,9/18/2017 20:30,9/21/2017 20:30,3
56660,724,3,3,3684,3550,3,9/18/2017 20:51,9/22/2017 20:51,4
56661,724,1,8,3912,3771,3,9/18/2017 21:12,9/23/2017 21:12,5
56662,724,4,4,2708,2617,1,9/18/2017 21:33,9/24/2017 21:33,6
56663,339,4,4,2784,2693,2,9/18/2017 21:54,9/20/2017 21:54,2
56664,339,1,1,16324,14010,2,9/18/2017 22:15,9/20/2017 22:15,2
56665,763,2,6,2226,2136,2,9/18/2017 22:36,9/20/2017 22:36,2
56666,3078,1,8,4685,4523,1,9/18/2017 22:57,9/23/2017 22:57,5
56667,535,2,7,17571,14561,1,9/18/2017 23:18,9/24/2017 23:18,6
56668,535,2,6,9695,9183,1,9/18/2017 23:39,9/20/2017 23:39,2
56669,2189,1,1,4284,4124,1,9/19/2017 0:21,9/23/2017 0:21,4
56670,2189,1,1,13559,12131,1,9/19/2017 0:42,9/24/2017 0:42,5
56671,2189,2,6,1290,1225,1,9/19/2017 1:03,9/25/2017 1:03,6
56672,2189,4,4,6301,6105,1,9/19/2017 1:24,9/21/2017 1:24,2
56673,3260,1,1,11568,10721,1,9/19/2017 1:45,9/22/2017 1:45,3
56674,353,2,6,612,610,1,9/19/2017 2:06,9/23/2017 2:06,4
56675,313,2,5,12922,11705,1,9/19/2017 2:27,9/24/2017 2:27,5
56676,731,3,3,1875,1796,2,9/19/2017 3:31,9/21/2017 3:31,2
56677,731,1,1,1262,1197,3,9/19/2017 3:52,9/23/2017 3:52,4
56678,731,2,5,11329,10485,3,9/19/2017 4:13,9/24/2017 4:13,5
56679,1100,4,4,5491,5305,2,9/19/2017 4:34,9/21/2017 4:34,2
56680,961,1,1,13867,12408,1,9/19/2017 4:55,9/21/2017 4:55,2
56681,961,2,2,13601,12168,1,9/19/2017 5:16,9/22/2017 5:16,3
56682,961,1,1,3193,3081,1,9/19/2017 5:37,9/23/2017 5:37,4
56683,528,1,8,1626,1555,1,9/19/2017 5:58,9/24/2017 5:58,5
56684,332,2,6,6645,6439,3,9/19/2017 6:19,9/25/2017 6:19,6
56685,485,4,4,8720,8359,3,9/19/2017 6:40,9/21/2017 6:40,2
56686,121,1,1,10392,9816,1,9/19/2017 7:22,9/23/2017 7:22,4
56687,121,4,4,486,484,3,9/19/2017 7:43,9/24/2017 7:43,5
56688,674,1,1,6217,6021,1,9/19/2017 8:04,9/25/2017 8:04,6
56689,674,1,1,2422,2332,1,9/19/2017 8:25,9/21/2017 8:25,2
56690,559,1,1,4482,4321,1,9/19/2017 8:46,9/22/2017 8:46,3
56691,356,2,2,12844,11633,1,9/19/2017 9:07,9/23/2017 9:07,4
56692,2436,3,3,6995,6776,1,9/19/2017 9:28,9/24/2017 9:28,5
56693,486,3,3,7207,6965,1,9/19/2017 10:31,9/22/2017 10:31,3
56694,114,2,6,1388,1321,1,9/19/2017 10:52,9/23/2017 10:52,4
56695,114,1,8,4968,4798,1,9/19/2017 11:13,9/24/2017 11:13,5
56696,114,2,6,12277,11306,4,9/19/2017 11:34,9/19/2017 23:34,0
56697,114,1,1,6148,5952,1,9/19/2017 11:55,9/21/2017 11:55,2
56698,116,1,1,9384,8928,1,9/19/2017 12:16,9/22/2017 12:16,3
56699,116,2,6,15547,13595,1,9/19/2017 12:37,9/23/2017 12:37,4
56700,137,1,1,10208,9650,3,9/19/2017 14:01,9/22/2017 14:01,3
56701,137,4,4,4423,4262,1,9/19/2017 14:22,9/23/2017 14:22,4
56702,137,1,1,5804,5609,1,9/19/2017 14:43,9/24/2017 14:43,5
56703,2388,1,1,3063,2957,1,9/19/2017 15:25,9/21/2017 15:25,2
56704,459,4,4,10127,9573,1,9/19/2017 15:46,9/22/2017 15:46,3
56705,3217,1,1,2835,2744,1,9/19/2017 16:07,9/23/2017 16:07,4
56706,3217,2,2,7308,7047,1,9/19/2017 16:28,9/24/2017 16:28,5
56707,3217,2,2,14495,12901,1,9/19/2017 16:49,9/25/2017 16:49,6
56708,365,4,4,12328,11335,1,9/19/2017 17:10,9/21/2017 17:10,2
56709,1568,1,1,1361,1295,3,9/19/2017 17:31,9/22/2017 17:31,3
56710,1190,2,6,7931,7582,1,9/19/2017 17:52,9/23/2017 17:52,4
56711,1187,1,1,8789,8419,1,9/19/2017 18:13,9/24/2017 18:13,5
56712,1187,4,9,8728,8367,1,9/19/2017 18:34,9/25/2017 18:34,6
56713,1187,2,2,15637,13677,1,9/19/2017 18:55,9/21/2017 18:55,2
56714,238,1,1,6264,6068,1,9/19/2017 19:16,9/22/2017 19:16,3
56715,344,4,4,3174,3062,1,9/19/2017 19:37,9/23/2017 19:37,4
56716,344,4,4,3607,1788,1,9/19/2017 19:59,9/24/2017 19:59,5
56717,121,4,4,10256,9694,3,9/19/2017 20:41,9/21/2017 20:41,2
56718,121,2,6,10208,9650,3,9/19/2017 21:02,9/22/2017 21:02,3
56719,372,2,6,10741,10067,3,9/19/2017 21:23,9/23/2017 21:23,4
56720,1457,4,4,6824,6613,3,9/19/2017 22:05,9/25/2017 22:05,6
56721,1759,3,3,14588,3815,1,9/19/2017 22:26,9/21/2017 22:26,2
56722,337,2,6,7900,7551,1,9/19/2017 23:08,9/23/2017 23:08,4
56723,337,2,2,2223,2133,1,9/19/2017 23:29,9/24/2017 23:29,5
56724,337,1,1,6369,6173,1,9/19/2017 23:50,9/25/2017 23:50,6
56725,2383,2,6,15636,13676,1,9/20/2017 0:11,9/22/2017 0:11,2
56726,2383,1,1,14427,12858,1,9/20/2017 0:32,9/23/2017 0:32,3
56727,2427,3,3,3655,3521,1,9/20/2017 0:53,9/24/2017 0:53,4
56728,344,1,8,4684,4522,1,9/20/2017 1:35,9/26/2017 1:35,6
56729,798,4,4,4658,4496,1,9/20/2017 2:17,9/23/2017 2:17,3
56730,238,1,1,906,900,1,9/20/2017 2:38,9/24/2017 2:38,4
56731,2027,1,1,3338,3221,1,9/20/2017 2:59,9/25/2017 2:59,5
56732,2027,4,4,1802,1726,1,9/20/2017 3:20,9/26/2017 3:20,6
56733,2027,4,4,8926,8515,1,9/20/2017 4:02,9/23/2017 4:02,3
56734,2027,1,1,7744,7424,1,9/20/2017 4:23,9/24/2017 4:23,4
56735,562,1,1,7969,7617,2,9/20/2017 5:05,9/22/2017 5:05,2
56736,339,1,1,13741,12293,2,9/20/2017 5:26,9/22/2017 5:26,2
56737,3122,1,1,5296,5122,2,9/20/2017 5:47,9/22/2017 5:47,2
56738,2020,1,1,3456,3334,2,9/20/2017 6:08,9/22/2017 6:08,2
56739,2262,2,2,15635,9946,3,9/20/2017 6:29,9/25/2017 6:29,5
56740,2262,4,4,11349,10504,3,9/20/2017 6:50,9/26/2017 6:50,6
56741,124,1,1,10611,9972,3,9/20/2017 7:11,9/22/2017 7:11,2
56742,137,2,6,12515,10203,2,9/20/2017 7:53,9/22/2017 7:53,2
56743,137,1,1,13558,12130,2,9/20/2017 8:35,9/22/2017 8:35,2
56744,137,2,2,3005,2903,2,9/20/2017 8:56,9/22/2017 8:56,2
56745,523,2,7,11967,11114,2,9/20/2017 9:38,9/22/2017 9:38,2
56746,523,4,4,4415,4254,2,9/20/2017 9:59,9/22/2017 9:59,2
56747,523,4,4,7546,7259,2,9/20/2017 10:20,9/22/2017 10:20,2
56748,523,4,4,1245,1180,2,9/20/2017 10:41,9/22/2017 10:41,2
56749,523,1,1,12360,11361,1,9/20/2017 11:02,9/23/2017 11:02,3
56750,523,4,4,4977,4806,1,9/20/2017 11:23,9/24/2017 11:23,4
56751,529,2,5,4739,4577,1,9/20/2017 11:44,9/25/2017 11:44,5
56752,529,1,1,5017,4846,1,9/20/2017 12:05,9/26/2017 12:05,6
56753,562,1,1,15634,13675,1,9/20/2017 12:26,9/22/2017 12:26,2
56754,562,1,1,872,867,1,9/20/2017 12:47,9/23/2017 12:47,3
56755,562,3,3,2255,2165,1,9/20/2017 13:30,9/25/2017 13:30,5
56756,562,1,1,624,622,1,9/20/2017 13:51,9/26/2017 13:51,6
56757,1668,2,2,6314,6118,3,9/20/2017 14:12,9/22/2017 14:12,2
56758,339,3,3,630,628,3,9/20/2017 14:33,9/23/2017 14:33,3
56759,339,2,2,6346,6150,1,9/20/2017 14:54,9/24/2017 14:54,4
56760,381,1,1,8902,8502,2,9/20/2017 15:15,9/22/2017 15:15,2
56761,381,4,4,3662,3528,2,9/20/2017 15:36,9/22/2017 15:36,2
56762,2844,4,4,1611,1540,3,9/20/2017 15:57,9/22/2017 15:57,2
56763,2306,1,1,7237,6992,3,9/20/2017 16:18,9/23/2017 16:18,3
56764,2306,1,1,12964,11740,2,9/20/2017 16:39,9/22/2017 16:39,2
56765,2261,4,4,4505,4344,2,9/20/2017 17:21,9/22/2017 17:21,2
56766,525,2,7,919,913,2,9/20/2017 17:42,9/22/2017 17:42,2
56767,339,2,6,8887,8493,2,9/20/2017 18:03,9/22/2017 18:03,2
56768,339,1,1,11397,10551,3,9/20/2017 18:24,9/24/2017 18:24,4
56769,545,4,4,7456,7184,3,9/20/2017 19:06,9/26/2017 19:06,6
56770,545,1,1,10630,9982,3,9/20/2017 19:27,9/22/2017 19:27,2
56771,329,1,8,645,643,3,9/20/2017 19:48,9/23/2017 19:48,3
56772,329,1,1,9601,9111,3,9/20/2017 20:09,9/24/2017 20:09,4
56773,329,1,8,1327,1262,3,9/20/2017 20:30,9/25/2017 20:30,5
56774,329,2,2,9321,8865,3,9/20/2017 20:51,9/26/2017 20:51,6
56775,329,4,4,4387,4227,1,9/20/2017 21:12,9/22/2017 21:12,2
56776,329,2,2,4191,4031,1,9/20/2017 21:33,9/23/2017 21:33,3
56777,329,4,4,9685,9173,1,9/20/2017 21:54,9/24/2017 21:54,4
56778,446,1,8,12077,11176,1,9/20/2017 22:15,9/25/2017 22:15,5
56779,793,1,1,3727,3591,1,9/20/2017 22:36,9/26/2017 22:36,6
56780,793,2,2,2823,2732,1,9/20/2017 22:57,9/22/2017 22:57,2
56781,793,3,3,17640,14623,1,9/20/2017 23:18,9/23/2017 23:18,3
56782,793,1,1,6205,6009,1,9/20/2017 23:39,9/24/2017 23:39,4
56783,367,2,2,1974,1892,1,9/21/2017 0:00,9/26/2017 0:00,5
56784,367,4,4,7434,7164,1,9/21/2017 0:21,9/27/2017 0:21,6
56785,329,2,2,3752,3615,1,9/21/2017 0:42,9/23/2017 0:42,2
56786,3376,3,3,5754,5559,1,9/21/2017 1:03,9/24/2017 1:03,3
56787,1244,4,4,2340,2250,1,9/21/2017 1:24,9/25/2017 1:24,4
56788,562,4,4,4708,4546,1,9/21/2017 1:45,9/26/2017 1:45,5
56789,363,2,2,14460,7594,1,9/21/2017 2:27,9/23/2017 2:27,2
56790,363,1,1,6561,6357,1,9/21/2017 2:48,9/24/2017 2:48,3
56791,313,1,1,9434,8978,1,9/21/2017 3:09,9/25/2017 3:09,4
56792,3118,2,2,2546,2455,1,9/21/2017 3:30,9/26/2017 3:30,5
56793,49,4,4,6031,5835,1,9/21/2017 3:51,9/27/2017 3:51,6
56794,347,1,1,504,502,3,9/21/2017 4:33,9/24/2017 4:33,3
56795,3386,1,8,9474,9018,1,9/21/2017 4:54,9/25/2017 4:54,4
56796,845,1,1,5629,5436,1,9/21/2017 5:36,9/27/2017 5:36,6
56797,845,2,7,1459,1388,1,9/21/2017 5:58,9/23/2017 5:58,2
56798,845,4,4,11184,10393,1,9/21/2017 6:19,9/24/2017 6:19,3
56799,845,1,1,15988,6947,1,9/21/2017 6:40,9/25/2017 6:40,4
56800,137,4,4,793,788,1,9/21/2017 7:22,9/27/2017 7:22,6
56801,137,1,1,9411,8955,1,9/21/2017 7:43,9/23/2017 7:43,2
56802,137,1,1,6660,6454,1,9/21/2017 8:04,9/24/2017 8:04,3
56803,734,3,3,5679,5485,1,9/21/2017 8:25,9/25/2017 8:25,4
56804,3032,2,6,4479,4318,1,9/21/2017 8:46,9/26/2017 8:46,5
56805,1854,2,6,13946,12481,1,9/21/2017 9:07,9/27/2017 9:07,6
56806,1854,4,4,6613,6408,1,9/21/2017 9:28,9/23/2017 9:28,2
56807,1854,1,1,6070,5874,1,9/21/2017 9:49,9/24/2017 9:49,3
56808,1854,1,1,8421,8061,2,9/21/2017 10:10,9/23/2017 10:10,2
56809,49,2,6,1969,1887,2,9/21/2017 10:31,9/23/2017 10:31,2
56810,3128,4,4,7398,7130,3,9/21/2017 10:52,9/27/2017 10:52,6
56811,115,1,1,11406,10560,3,9/21/2017 11:13,9/23/2017 11:13,2
56812,2365,1,1,11575,10728,3,9/21/2017 11:34,9/24/2017 11:34,3
56813,2365,1,1,9278,8822,3,9/21/2017 11:55,9/25/2017 11:55,4
56814,2365,2,2,838,833,3,9/21/2017 12:16,9/26/2017 12:16,5
56815,758,3,3,14412,12847,2,9/21/2017 12:37,9/23/2017 12:37,2
56816,758,3,3,4279,4119,1,9/21/2017 12:58,9/23/2017 12:58,2
56817,758,3,3,10383,9809,1,9/21/2017 14:01,9/26/2017 14:01,5
56818,758,4,4,3338,3221,1,9/21/2017 14:22,9/27/2017 14:22,6
56819,525,1,1,6022,5826,1,9/21/2017 14:43,9/23/2017 14:43,2
56820,525,1,1,17355,14437,1,9/21/2017 15:04,9/24/2017 15:04,3
56821,528,3,3,9208,8752,1,9/21/2017 16:07,9/27/2017 16:07,6
56822,528,1,1,13557,12129,1,9/21/2017 16:28,9/23/2017 16:28,2
56823,800,1,1,3302,3185,1,9/21/2017 16:49,9/24/2017 16:49,3
56824,1854,1,1,1319,1254,1,9/21/2017 17:10,9/25/2017 17:10,4
56825,667,2,6,10161,9605,1,9/21/2017 17:31,9/26/2017 17:31,5
56826,2356,3,3,7390,7122,1,9/21/2017 17:52,9/27/2017 17:52,6
56827,2152,2,2,4951,4783,1,9/21/2017 18:13,9/23/2017 18:13,2
56828,2894,1,8,9308,8852,1,9/21/2017 18:34,9/24/2017 18:34,3
56829,2894,1,1,7401,7133,1,9/21/2017 18:55,9/25/2017 18:55,4
56830,2894,4,4,6651,6445,1,9/21/2017 19:16,9/26/2017 19:16,5
56831,103,1,1,474,472,1,9/21/2017 19:58,9/23/2017 19:58,2
56832,103,3,3,3968,3824,2,9/21/2017 20:19,9/23/2017 20:19,2
56833,488,2,2,9200,8744,3,9/21/2017 20:40,9/25/2017 20:40,4
56834,488,2,5,3971,3827,3,9/21/2017 21:01,9/26/2017 21:01,5
56835,488,2,2,7206,6964,3,9/21/2017 21:22,9/27/2017 21:22,6
56836,2124,4,4,2548,2457,2,9/21/2017 21:43,9/23/2017 21:43,2
56837,2124,3,3,12870,9864,2,9/21/2017 22:04,9/23/2017 22:04,2
56838,2124,1,1,7867,7520,1,9/21/2017 22:25,9/25/2017 22:25,4
56839,2124,3,3,4410,4250,1,9/21/2017 22:47,9/26/2017 22:47,5
56840,564,4,4,5388,5211,1,9/21/2017 23:08,9/27/2017 23:08,6
56841,2025,4,4,9364,8908,3,9/21/2017 23:50,9/24/2017 23:50,3
56842,2296,1,8,5820,5625,1,9/22/2017 0:32,9/27/2017 0:32,5
56843,679,3,3,7152,6915,3,9/22/2017 0:53,9/28/2017 0:53,6
56844,679,4,4,2134,2046,1,9/22/2017 1:14,9/24/2017 1:14,2
56845,704,3,3,1990,1906,1,9/22/2017 1:35,9/25/2017 1:35,3
56846,704,4,4,337,337,4,9/22/2017 1:56,9/22/2017 13:56,0
56847,704,1,1,442,440,3,9/22/2017 2:17,9/27/2017 2:17,5
56848,2213,4,4,2094,2006,3,9/22/2017 2:38,9/28/2017 2:38,6
56849,1392,4,4,11660,10813,1,9/22/2017 3:20,9/25/2017 3:20,3
56850,1452,4,4,13920,12456,2,9/22/2017 3:41,9/24/2017 3:41,2
56851,2348,1,1,10858,954,2,9/22/2017 4:44,9/24/2017 4:44,2
56852,543,1,1,1371,1305,2,9/22/2017 5:05,9/24/2017 5:05,2
56853,2020,4,4,1415,1346,1,9/22/2017 5:26,9/26/2017 5:26,4
56854,1888,4,9,8375,8015,4,9/22/2017 5:47,9/22/2017 17:47,0
56855,521,1,8,7500,7222,3,9/22/2017 6:08,9/28/2017 6:08,6
56856,561,2,6,9764,9222,1,9/22/2017 6:50,9/25/2017 6:50,3
56857,773,3,3,1652,1580,1,9/22/2017 7:11,9/26/2017 7:11,4
56858,2259,2,6,1474,1403,1,9/22/2017 7:32,9/27/2017 7:32,5
56859,757,1,1,1465,1394,1,9/22/2017 8:14,9/24/2017 8:14,2
56860,462,2,2,13556,12128,1,9/22/2017 8:35,9/25/2017 8:35,3
56861,2020,4,4,5490,5304,3,9/22/2017 8:56,9/26/2017 8:56,4
56862,353,4,4,14406,12844,1,9/22/2017 9:17,9/27/2017 9:17,5
56863,791,2,5,13010,11780,2,9/22/2017 9:59,9/24/2017 9:59,2
56864,791,4,4,9458,9002,2,9/22/2017 10:20,9/24/2017 10:20,2
56865,1901,4,4,810,805,1,9/22/2017 10:41,9/26/2017 10:41,4
56866,137,1,1,7760,7439,1,9/22/2017 11:02,9/27/2017 11:02,5
56867,1669,1,1,3911,3770,1,9/22/2017 11:23,9/28/2017 11:23,6
56868,2881,3,3,4671,4509,1,9/22/2017 11:44,9/24/2017 11:44,2
56869,2881,4,4,17798,14711,1,9/22/2017 12:26,9/26/2017 12:26,4
56870,446,2,6,3902,3761,1,9/22/2017 12:47,9/27/2017 12:47,5
56871,446,1,1,11681,10834,1,9/22/2017 13:08,9/28/2017 13:08,6
56872,823,1,1,6408,6212,1,9/22/2017 13:29,9/24/2017 13:29,2
56873,1237,4,4,2318,2228,1,9/22/2017 14:11,9/26/2017 14:11,4
56874,2539,4,4,18522,15179,1,9/22/2017 14:32,9/27/2017 14:32,5
56875,1845,1,1,6401,6205,1,9/22/2017 14:53,9/28/2017 14:53,6
56876,1845,2,2,8212,7852,1,9/22/2017 15:14,9/24/2017 15:14,2
56877,1845,4,4,3639,1776,1,9/22/2017 15:35,9/25/2017 15:35,3
56878,344,1,1,7210,6968,2,9/22/2017 16:39,9/24/2017 16:39,2
56879,344,1,1,12777,8477,2,9/22/2017 17:00,9/24/2017 17:00,2
56880,137,4,4,15412,13467,1,9/22/2017 17:42,9/26/2017 17:42,4
56881,523,4,4,2612,2521,1,9/22/2017 18:03,9/27/2017 18:03,5
56882,523,4,4,15628,13669,3,9/22/2017 18:24,9/28/2017 18:24,6
56883,527,2,2,15002,13198,3,9/22/2017 18:45,9/24/2017 18:45,2
56884,527,4,4,10251,9691,1,9/22/2017 19:06,9/25/2017 19:06,3
56885,370,1,1,5369,5192,1,9/22/2017 19:48,9/27/2017 19:48,5
56886,370,1,1,536,534,3,9/22/2017 20:09,9/28/2017 20:09,6
56887,370,2,2,3121,3011,1,9/22/2017 20:30,9/24/2017 20:30,2
56888,370,3,3,10378,9805,1,9/22/2017 20:51,9/25/2017 20:51,3
56889,370,1,1,11695,10848,1,9/22/2017 21:12,9/26/2017 21:12,4
56890,370,2,2,2442,2352,1,9/22/2017 21:54,9/28/2017 21:54,6
56891,370,1,1,3974,3830,1,9/22/2017 22:15,9/24/2017 22:15,2
56892,370,1,1,5944,5749,1,9/22/2017 22:36,9/25/2017 22:36,3
56893,370,3,3,14576,12959,1,9/22/2017 22:57,9/26/2017 22:57,4
56894,124,3,3,9210,8754,1,9/22/2017 23:39,9/28/2017 23:39,6
56895,109,1,1,3841,3702,3,9/23/2017 0:42,9/27/2017 0:42,4
56896,2121,2,2,2630,2539,1,9/23/2017 1:03,9/28/2017 1:03,5
56897,2196,2,6,5687,952,1,9/23/2017 1:24,9/29/2017 1:24,6
56898,771,3,3,8184,7824,1,9/23/2017 1:45,9/25/2017 1:45,2
56899,381,4,9,10866,10160,1,9/23/2017 2:06,9/26/2017 2:06,3
56900,381,2,6,2615,2524,1,9/23/2017 2:27,9/27/2017 2:27,4
56901,137,1,1,10385,9810,1,9/23/2017 3:09,9/29/2017 3:09,6
56902,137,2,6,14459,12879,1,9/23/2017 3:30,9/25/2017 3:30,2
56903,1898,4,4,3142,3032,1,9/23/2017 3:51,9/26/2017 3:51,3
56904,348,2,6,9958,9409,1,9/23/2017 4:12,9/27/2017 4:12,4
56905,802,4,4,17310,14003,1,9/23/2017 4:33,9/28/2017 4:33,5
56906,109,2,6,2194,2104,1,9/23/2017 4:54,9/29/2017 4:54,6
56907,109,1,1,13555,12127,1,9/23/2017 5:15,9/25/2017 5:15,2
56908,227,2,6,8464,8104,1,9/23/2017 5:57,9/27/2017 5:57,4
56909,372,1,1,1621,1550,1,9/23/2017 6:18,9/28/2017 6:18,5
56910,372,2,2,2008,1924,1,9/23/2017 6:39,9/29/2017 6:39,6
56911,372,4,4,1952,1871,1,9/23/2017 7:00,9/25/2017 7:00,2
56912,2963,2,6,718,714,4,9/23/2017 7:42,9/23/2017 19:42,0
56913,2963,4,9,3741,3604,4,9/23/2017 8:03,9/23/2017 20:03,0
56914,2963,2,2,13554,12126,4,9/23/2017 8:24,9/23/2017 20:24,0
56915,724,2,2,8244,7884,3,9/23/2017 8:46,9/25/2017 8:46,2
56916,724,1,1,2171,2081,3,9/23/2017 9:07,9/26/2017 9:07,3
56917,2872,1,1,1348,1282,3,9/23/2017 9:28,9/27/2017 9:28,4
56918,2340,1,1,4677,4515,2,9/23/2017 10:10,9/25/2017 10:10,2
56919,107,4,4,525,523,2,9/23/2017 10:31,9/25/2017 10:31,2
56920,344,1,1,3149,1051,2,9/23/2017 10:52,9/25/2017 10:52,2
56921,1654,1,1,10817,10128,2,9/23/2017 11:13,9/25/2017 11:13,2
56922,1654,4,9,10916,2874,3,9/23/2017 11:34,9/28/2017 11:34,5
56923,45,4,4,621,619,3,9/23/2017 11:55,9/29/2017 11:55,6
56924,45,4,4,4646,4484,2,9/23/2017 12:16,9/25/2017 12:16,2
56925,477,1,1,5362,5186,2,9/23/2017 12:37,9/25/2017 12:37,2
56926,339,3,3,4890,4725,3,9/23/2017 12:58,9/27/2017 12:58,4
56927,339,4,4,5598,5406,1,9/23/2017 13:40,9/29/2017 13:40,6
56928,339,3,3,4274,4114,1,9/23/2017 14:01,9/25/2017 14:01,2
56929,459,3,3,10366,9796,1,9/23/2017 14:43,9/27/2017 14:43,4
